"site_id","habitat","area","rubble","k","Reef","reef_siteid","long","lat","sitedepth","recom_connectivity","Acropora2026","Goniastrea2026","Acropora2034","Goniastrea2034","Total2026","Total2034"
"ER_S_8","Slope",227492.9451,FALSE,28.71923237,"Elford","Elford_ER_S_8",146.2475848,-16.9128406,-13.54212338,103,7.41705389805894,8.78464265922118,6.97810040579369,9.61982738577542,16.2016965572801,16.5979277915691
"ER_S_9","Slope",214774.9256,FALSE,30.3187251,"Elford","Elford_ER_S_9",146.2904511,-16.92840352,-12.24795167,23,13.9137319944113,10.3061026105048,5.13316474549525,9.92157736579437,24.2198346049161,15.0547421112896
"BR_BR_1","Back Reef",19403.57704,FALSE,32.33830846,"Briggs","Briggs_BR_BR_1",146.2046824,-16.93595105,-6.141994792,236,18.672804125912,10.6495438910849,3.65897008663114,9.29018302450765,29.3223480169969,12.9491531111388
"BR_C_1","Crest",76997.82018,FALSE,27.08333333,"Briggs","Briggs_BR_C_1",146.2133601,-16.94010146,-1.404937985,211,12.113046152523,9.33908053271654,1.80267589094897,8.03661496196542,21.4521266852396,9.8392908529144
"BR_IF_1","Inner Flat",251632.2698,FALSE,49.86807388,"Briggs","Briggs_BR_IF_1",146.205718,-16.93833438,-2.03157519,235,7.55723440203286,16.4727913480342,0.75790889313048,12.1508009112738,24.0300257500671,12.9087098044043
"BR_OF_1","Outer Flat",38180.99751,FALSE,75.18796992,"Briggs","Briggs_BR_OF_1",146.2039728,-16.93584034,-2.577155444,236,23.8577723171484,26.5214493299201,2.30251401581722,20.3997886033717,50.3792216470685,22.7023026191889
"BR_OF_2","Outer Flat",334269.6229,FALSE,47.77856939,"Briggs","Briggs_BR_OF_2",146.2105007,-16.93871522,-1.535025387,227,6.7784859726898,15.8552656880597,0.856319744074383,12.1290176375446,22.6337516607495,12.9853373816189
"BR_SS_1","Sheltered Slope",70728.59382,FALSE,28.67208672,"Briggs","Briggs_BR_SS_1",146.2010892,-16.93676103,-6.740519424,250,13.0864609199825,9.62231920724776,2.01909700295196,8.12944510284625,22.7087801272302,10.1485421057982
"BR_S_1","Slope",48824.96308,FALSE,33.99029126,"Briggs","Briggs_BR_S_1",146.2071904,-16.93876701,-11.65978793,232,19.4280622220548,10.9087687567721,7.08955130053708,10.3334023378938,30.3368309788268,17.4229536384308
"BR_S_2","Slope",87942.62073,FALSE,33.49893162,"Briggs","Briggs_BR_S_2",146.2004686,-16.93787265,-11.72764294,249,15.5265111897693,11.3988736973776,4.77945292639744,10.5528570806528,26.9253848871468,15.3323100070503
"BR_S_3","Slope",57278.82205,FALSE,25.11054422,"Briggs","Briggs_BR_S_3",146.2128012,-16.94025681,-8.872376814,220,14.3822719714354,7.9532486813022,5.02625019732664,7.64650931993638,22.3355206527376,12.672759517263
