"","lat","long","siteref","site_id","habitat","area","rubble","k","Reef","reef_siteid","x","y"
"540",-19.7682822059888,149.724881411285,NA,"1_S_1","Slope",66121.2544730613,FALSE,22.0190895741557,19186100104,"19186100104_1_S_1",7,20
"541",-19.7940376581727,149.758065557018,NA,"1_C_3","Crest",129977.129884575,FALSE,16.3098693759071,19188100104,"19188100104_1_C_3",7,9
"542",-19.787328430323,149.758368058388,NA,"1_IF_1","Inner Flat",152235.415277338,FALSE,42.0166769610871,19188100104,"19188100104_1_IF_1",9,10
"543",-19.7847780554111,149.771005854271,NA,"1_OF_1","Outer Flat",89746.2739847116,FALSE,63.0094043887147,19188100104,"19188100104_1_OF_1",12,8
"544",-19.7887478096265,149.768749747807,NA,"1_OF_2","Outer Flat",86426.4636401278,FALSE,54.9891774891775,19188100104,"19188100104_1_OF_2",10,7
"545",-19.7896349352027,149.757836166958,NA,"1_OF_3","Outer Flat",109027.787698322,FALSE,41.1614853195164,19188100104,"19188100104_1_OF_3",8,9
"546",-19.7758516857582,149.761128241096,NA,"1_SS_1","Sheltered Slope",27584.3692621235,FALSE,19.1304347826087,19188100104,"19188100104_1_SS_1",12,11
"547",-19.7817502848157,149.770143920816,NA,"1_SS_2","Sheltered Slope",28584.5699217091,FALSE,5.14423076923077,19188100104,"19188100104_1_SS_2",12,8
"548",-19.7854435697091,149.759122969286,NA,"1_SS_3","Sheltered Slope",178490.133969661,FALSE,21.8503937007874,19188100104,"19188100104_1_SS_3",9,10
"549",-19.7878066212996,149.765137329673,NA,"1_SS_4","Sheltered Slope",112351.620337619,FALSE,23.8242677824268,19188100104,"19188100104_1_SS_4",10,8
"550",-19.7743019424235,149.758651830961,NA,"1_S_1","Slope",292784.473562249,FALSE,26.3581616481775,19188100104,"19188100104_1_S_1",12,12
"551",-19.7782978373172,149.769081087091,NA,"1_S_4","Slope",64145.7997182519,FALSE,14.0684133915575,19188100104,"19188100104_1_S_4",13,9
"552",-19.8342243936753,149.774749691168,NA,"1_BR_1","Back Reef",16298.6377982325,FALSE,19.7604790419162,19194100104,"19194100104_1_BR_1",2,1
"553",-19.8319851210511,149.773470895351,NA,"1_C_4","Crest",106103.735518146,FALSE,48.0211081794195,19194100104,"19194100104_1_C_4",2,1
"554",-19.8248521123073,149.776847962927,NA,"1_OF_1","Outer Flat",284359.680568366,FALSE,55.0510036196117,19194100104,"19194100104_1_OF_1",4,1
"555",-19.8295381349154,149.774233781113,NA,"1_OF_2","Outer Flat",143684.565418306,FALSE,37.6868096166342,19194100104,"19194100104_1_OF_2",3,1
"556",-19.820279021121,149.777245413575,NA,"1_OF_3","Outer Flat",70170.9647863652,FALSE,37.4666666666667,19194100104,"19194100104_1_OF_3",5,1
"557",-19.8201736208717,149.775467850019,NA,"1_SS_1","Sheltered Slope",32591.0187873389,FALSE,35.4378531073446,19194100104,"19194100104_1_SS_1",5,1
"558",-19.8249518744707,149.773483252014,NA,"1_SS_2","Sheltered Slope",55541.0706078564,FALSE,50.8319185059423,19194100104,"19194100104_1_SS_2",4,1
"559",-19.8303684948278,149.771580436581,NA,"1_SS_3","Sheltered Slope",37584.2657341147,FALSE,40.6393861892583,19194100104,"19194100104_1_SS_3",2,1
"560",-19.817494164593,149.777716202035,NA,"1_S_1","Slope",85133.1855949829,FALSE,20.0776053215078,19194100104,"19194100104_1_S_1",6,1
"561",-19.821809714735,149.780494875588,NA,"1_S_2","Slope",28268.8194828797,FALSE,33.0872483221477,19194100104,"19194100104_1_S_2",6,1
"562",-19.8261618084152,149.780543775614,NA,"1_S_3","Slope",30931.2810076657,FALSE,44.1666666666667,19194100104,"19194100104_1_S_3",5,1
"563",-19.8328067868153,149.775378106842,NA,"1_S_4","Slope",144689.447677724,FALSE,32.2768434670116,19194100104,"19194100104_1_S_4",2,1
"564",-19.6594027555577,149.707560834346,NA,"1_SS_1","Sheltered Slope",16255.4974073493,FALSE,18.9570552147239,19252100104,"19252100104_1_SS_1",27,40
"565",-19.6591825037233,149.708913755604,NA,"1_S_1","Slope",57391.9364270908,FALSE,28.8279932546374,19252100104,"19252100104_1_S_1",27,40
"566",-19.7188764519638,149.761861610923,NA,"1_SS_1","Sheltered Slope",2656.63523113588,FALSE,30.2,19257100104,"19257100104_1_SS_1",24,20
"567",-19.7320740873437,149.766461115563,NA,"1_S_2","Slope",26571.6314384434,FALSE,6.14695340501792,19257100104,"19257100104_1_S_2",22,17
